pool_index,rank,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,per_mode_metrics_json,pool_source
1017,16677,23838,290,290,OK,"(23838,)",-0.8209776411250423,12.527703174537413,False,False,-0.1559033169156449,-0.0242544917965671,0.078125,0.6408198324128302,0.7091483864868448,0.6330313860711357,-0.1559033169156449,False,8.795165845782247,2.212724589828356,0.9177631578947368,0.6020495810320755,"[{""absolute_escape_q05"": -0.1502480119035308, ""relative_outward_q05"": -0.016849716039517453, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6178590027042878, ""triggered_pairwise_mean"": 0.7195099788050147, ""triggered_pairwise_q05"": 0.6511377004748135, ""all_cluster_clearance_q05"": -0.1502480119035308, ""center_norm_pre_normalization"": 0.8495300509984762}, {""absolute_escape_q05"": -0.15590331691564496, ""relative_outward_q05"": -0.012430156849516705, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6408198324128302, ""triggered_pairwise_mean"": 0.7091483864868448, ""triggered_pairwise_q05"": 0.6330313860711357, ""all_cluster_clearance_q05"": -0.15590331691564496, ""center_norm_pre_normalization"": 0.8434575656374564}, {""absolute_escape_q05"": -0.15020331354845065, ""relative_outward_q05"": -0.02425449179656711, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.628531133433107, ""triggered_pairwise_mean"": 0.7137913520734206, ""triggered_pairwise_q05"": 0.6428384414262674, ""all_cluster_clearance_q05"": -0.15020331354845065, ""center_norm_pre_normalization"": 0.8461839974231665}]",random
1018,20571,31988, erkennt,▁erkennt,OK,"(31988,)",-0.8281523045731771,12.645351709366178,False,False,-0.1626397302041076,-0.0190978853202485,0.0546875,0.6464146890488209,0.6898626106147782,0.6190187031669911,-0.1626397302041076,False,9.13198651020538,1.9548942660124295,0.9424342105263158,0.6160367226220522,"[{""absolute_escape_q05"": -0.16263973020410766, ""relative_outward_q05"": -0.019038021621857894, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.635201104643741, ""triggered_pairwise_mean"": 0.6950547356251494, ""triggered_pairwise_q05"": 0.6269987398827577, ""all_cluster_clearance_q05"": -0.16263973020410766, ""center_norm_pre_normalization"": 0.8351270088149647}, {""absolute_escape_q05"": -0.14988933139679905, ""relative_outward_q05"": -0.011508215262651033, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6364574107274616, ""triggered_pairwise_mean"": 0.7065581412153663, ""triggered_pairwise_q05"": 0.634044735136637, ""all_cluster_clearance_q05"": -0.14988933139679905, ""center_norm_pre_normalization"": 0.8419326910112209}, {""absolute_escape_q05"": -0.14883388656952398, ""relative_outward_q05"": -0.019097885320248597, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6464146890488209, ""triggered_pairwise_mean"": 0.6898626106147782, ""triggered_pairwise_q05"": 0.6190187031669911, ""all_cluster_clearance_q05"": -0.14883388656952398, ""center_norm_pre_normalization"": 0.8320369939699436}]",random
1019,23350,13573, fera,▁fera,OK,"(13573,)",-0.8305489053546642,12.741462036780565,False,False,-0.161792996837677,-0.0218418571174301,0.0546875,0.646914051399557,0.6902432792528451,0.6199456892342955,-0.161792996837677,False,9.089649841883851,2.0920928558715053,0.9424342105263158,0.6172851284988925,"[{""absolute_escape_q05"": -0.1511362230025333, ""relative_outward_q05"": -0.020775196964500597, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6415964824099343, ""triggered_pairwise_mean"": 0.6982821394217219, ""triggered_pairwise_q05"": 0.6289693581209538, ""all_cluster_clearance_q05"": -0.1511362230025333, ""center_norm_pre_normalization"": 0.837042000508335}, {""absolute_escape_q05"": -0.16179299683767706, ""relative_outward_q05"": -0.019701803615858725, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.646914051399557, ""triggered_pairwise_mean"": 0.693454926225886, ""triggered_pairwise_q05"": 0.6229931012786373, ""all_cluster_clearance_q05"": -0.16179299683767706, ""center_norm_pre_normalization"": 0.834176126497639}, {""absolute_escape_q05"": -0.15488215777046446, ""relative_outward_q05"": -0.021841857117430103, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6448540293227332, ""triggered_pairwise_mean"": 0.6902432792528451, ""triggered_pairwise_q05"": 0.6199456892342955, ""all_cluster_clearance_q05"": -0.15488215777046446, ""center_norm_pre_normalization"": 0.8322639329169961}]",random
1020,15585,22052,cruci,cruci,OK,"(22052,)",-0.8245963571966293,12.494403843805776,False,False,-0.1561407363404406,-0.0231255750894429,0.078125,0.6453300457667457,0.6903179645610729,0.6185615725932538,-0.1561407363404406,False,8.807036817022032,2.1562787544721447,0.9177631578947368,0.6133251144168641,"[{""absolute_escape_q05"": -0.15195000593671087, ""relative_outward_q05"": -0.01714661582628063, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6426671116273244, ""triggered_pairwise_mean"": 0.7036361196719408, ""triggered_pairwise_q05"": 0.6325060694569129, ""all_cluster_clearance_q05"": -0.15195000593671087, ""center_norm_pre_normalization"": 0.8402091780318299}, {""absolute_escape_q05"": -0.15614073634044065, ""relative_outward_q05"": -0.013396210850039284, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6453300457667457, ""triggered_pairwise_mean"": 0.6903179645610729, ""triggered_pairwise_q05"": 0.6185615725932538, ""all_cluster_clearance_q05"": -0.15614073634044065, ""center_norm_pre_normalization"": 0.8323084499066534}, {""absolute_escape_q05"": -0.1547006878958836, ""relative_outward_q05"": -0.0231255750894429, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6404926395978259, ""triggered_pairwise_mean"": 0.6964347744963086, ""triggered_pairwise_q05"": 0.6228542224455603, ""all_cluster_clearance_q05"": -0.1547006878958836, ""center_norm_pre_normalization"": 0.835946396800458}]",random
1021,9413,5531, Lee,▁Lee,OK,"(5531,)",-0.8094704803658783,12.286817764008656,False,False,-0.1532718313563243,-0.0222472154013323,0.0703125,0.6339514336082216,0.7009478870655165,0.632624551043391,-0.1532718313563243,False,8.66359156781622,2.1123607700666174,0.9259868421052632,0.5848785840205539,"[{""absolute_escape_q05"": -0.15327183135632438, ""relative_outward_q05"": -0.02224721540133235, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6339514336082216, ""triggered_pairwise_mean"": 0.7009478870655165, ""triggered_pairwise_q05"": 0.6330062644589058, ""all_cluster_clearance_q05"": -0.15327183135632438, ""center_norm_pre_normalization"": 0.8386204338594221}, {""absolute_escape_q05"": -0.1528476443117778, ""relative_outward_q05"": -0.015173325738509824, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6220734591546013, ""triggered_pairwise_mean"": 0.7116507245130347, ""triggered_pairwise_q05"": 0.6421081752749064, ""all_cluster_clearance_q05"": -0.1528476443117778, ""center_norm_pre_normalization"": 0.8449280760093553}, {""absolute_escape_q05"": -0.1476881833211731, ""relative_outward_q05"": -0.021577333360260773, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6225098084507112, ""triggered_pairwise_mean"": 0.7010012407110829, ""triggered_pairwise_q05"": 0.632624551043391, ""all_cluster_clearance_q05"": -0.1476881833211731, ""center_norm_pre_normalization"": 0.8386519951356192}]",random
1022,1814,26150, cemetery,▁cemetery,OK,"(26150,)",-0.7984420354800472,11.795344602736076,False,False,-0.1442527574809796,-0.0213268001552344,0.0625,0.6328624778438332,0.7214301958373202,0.6445701665965333,-0.1442527574809796,False,8.21263787404898,2.066340007761724,0.9342105263157896,0.5821561946095829,"[{""absolute_escape_q05"": -0.1442527574809796, ""relative_outward_q05"": -0.01692288149056461, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6230327390660322, ""triggered_pairwise_mean"": 0.7280511432009095, ""triggered_pairwise_q05"": 0.65598112818977, ""all_cluster_clearance_q05"": -0.1442527574809796, ""center_norm_pre_normalization"": 0.8545032148161894}, {""absolute_escape_q05"": -0.13706579455892934, ""relative_outward_q05"": -0.021326800155234475, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.605943677021635, ""triggered_pairwise_mean"": 0.7468574463849538, ""triggered_pairwise_q05"": 0.671864071801351, ""all_cluster_clearance_q05"": -0.13706579455892934, ""center_norm_pre_normalization"": 0.8653526003655796}, {""absolute_escape_q05"": -0.13765637215254628, ""relative_outward_q05"": -0.01861417523233916, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6328624778438332, ""triggered_pairwise_mean"": 0.7214301958373202, ""triggered_pairwise_q05"": 0.6445701665965333, ""all_cluster_clearance_q05"": -0.13765637215254628, ""center_norm_pre_normalization"": 0.8506506467620539}]",random
1023,24094,18478,étend,étend,OK,"(18478,)",-0.8323333391691354,12.769086435259457,False,False,-0.1593665286485068,-0.0245828438272779,0.046875,0.6483839666933506,0.6918934585682441,0.6205147873362954,-0.1593665286485068,False,8.96832643242534,2.2291421913638967,0.950657894736842,0.6209599167333765,"[{""absolute_escape_q05"": -0.1555619441213238, ""relative_outward_q05"": -0.024582843827277934, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6363238275590793, ""triggered_pairwise_mean"": 0.6989452746055188, ""triggered_pairwise_q05"": 0.6296437127542379, ""all_cluster_clearance_q05"": -0.1555619441213238, ""center_norm_pre_normalization"": 0.8374349318186672}, {""absolute_escape_q05"": -0.157889981958475, ""relative_outward_q05"": -0.019233079642052734, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6483839666933506, ""triggered_pairwise_mean"": 0.6935815830680074, ""triggered_pairwise_q05"": 0.6211686558164309, ""all_cluster_clearance_q05"": -0.157889981958475, ""center_norm_pre_normalization"": 0.8342514472992939}, {""absolute_escape_q05"": -0.1593665286485068, ""relative_outward_q05"": -0.023301688622333665, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.6475296299173222, ""triggered_pairwise_mean"": 0.6918934585682441, ""triggered_pairwise_q05"": 0.6205147873362954, ""all_cluster_clearance_q05"": -0.1593665286485068, ""center_norm_pre_normalization"": 0.8332469869718878}]",random
1024,26888,8773, courts,▁courts,OK,"(8773,)",-0.8317242813793557,12.891770067951544,False,False,-0.1595883380365242,-0.027149033626146,0.0546875,0.6449869097166854,0.6970312517994475,0.6246046813463244,-0.1595883380365242,False,8.979416901826212,2.357451681307304,0.9424342105263158,0.6124672742917133,"[{""absolute_escape_q05"": -0.15561049138770713, ""relative_outward_q05"": -0.023962599055071476, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6326624605867867, ""triggered_pairwise_mean"": 0.7036363810186441, ""triggered_pairwise_q05"": 0.6357547991606459, ""all_cluster_clearance_q05"": -0.15561049138770713, ""center_norm_pre_normalization"": 0.8402093323323436}, {""absolute_escape_q05"": -0.14996389893161216, ""relative_outward_q05"": -0.018392979446587514, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6409679014246004, ""triggered_pairwise_mean"": 0.7120833430160632, ""triggered_pairwise_q05"": 0.6369661042856755, ""all_cluster_clearance_q05"": -0.14996389893161216, ""center_norm_pre_normalization"": 0.8451820468340284}, {""absolute_escape_q05"": -0.15958833803652425, ""relative_outward_q05"": -0.027149033626146086, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6449869097166854, ""triggered_pairwise_mean"": 0.6970312517994475, ""triggered_pairwise_q05"": 0.6246046813463244, ""all_cluster_clearance_q05"": -0.15958833803652425, ""center_norm_pre_normalization"": 0.836300302259325}]",random
1025,12948,13474,abilité,abilité,OK,"(13474,)",-0.8225617474820928,12.41087584556903,False,False,-0.1543955752687075,-0.0232193367095885,0.078125,0.6449468355037967,0.6871158379311836,0.6173503310167736,-0.1543955752687075,False,8.719778763435377,2.1609668354794267,0.9177631578947368,0.6123670887594918,"[{""absolute_escape_q05"": -0.15439557526870756, ""relative_outward_q05"": -0.018086931116739775, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6241523070882357, ""triggered_pairwise_mean"": 0.7000194975086901, ""triggered_pairwise_q05"": 0.6354108985646713, ""all_cluster_clearance_q05"": -0.15439557526870756, ""center_norm_pre_normalization"": 0.8380710563491479}, {""absolute_escape_q05"": -0.1501896377438168, ""relative_outward_q05"": -0.015556497896827852, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6449468355037967, ""triggered_pairwise_mean"": 0.6871158379311836, ""triggered_pairwise_q05"": 0.6173503310167736, ""all_cluster_clearance_q05"": -0.1501896377438168, ""center_norm_pre_normalization"": 0.8303976431825839}, {""absolute_escape_q05"": -0.14978214497920064, ""relative_outward_q05"": -0.023219336709588537, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6308681389255049, ""triggered_pairwise_mean"": 0.6900813276248033, ""triggered_pairwise_q05"": 0.6245207094433938, ""all_cluster_clearance_q05"": -0.14978214497920064, ""center_norm_pre_normalization"": 0.8321673915874865}]",random
1026,6561,28273,zulegen,zulegen,OK,"(28273,)",-0.824125320092832,12.166675889979926,False,False,-0.1576312072298286,-0.0147603597565526,0.078125,0.6517337531064508,0.6793729943122168,0.6080613898847641,-0.1576312072298286,False,8.881560361491433,1.7380179878276312,0.9177631578947368,0.6293343827661269,"[{""absolute_escape_q05"": -0.15763120722982868, ""relative_outward_q05"": -0.011998922852038456, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6517337531064508, ""triggered_pairwise_mean"": 0.6815418874619049, ""triggered_pairwise_q05"": 0.6132887021693552, ""all_cluster_clearance_q05"": -0.15763120722982868, ""center_norm_pre_normalization"": 0.8270609662058307}, {""absolute_escape_q05"": -0.1553927171736306, ""relative_outward_q05"": -0.012804609329879141, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6473499107631677, ""triggered_pairwise_mean"": 0.680777332771754, ""triggered_pairwise_q05"": 0.6080613898847641, ""all_cluster_clearance_q05"": -0.1553927171736306, ""center_norm_pre_normalization"": 0.8266022382342776}, {""absolute_escape_q05"": -0.15425200522434068, ""relative_outward_q05"": -0.014760359756552622, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6487782934812719, ""triggered_pairwise_mean"": 0.6793729943122168, ""triggered_pairwise_q05"": 0.6105706281896147, ""all_cluster_clearance_q05"": -0.15425200522434068, ""center_norm_pre_normalization"": 0.825758980073999}]",random
1027,239,23758,0.9,0.9,OK,"(23758,)",-0.7919768615329634,11.2761767796232,False,False,-0.1518822849821417,-0.0043196074167779,0.1171875,0.6357749691340436,0.6976935337020231,0.6299592804827989,-0.1518822849821417,False,8.594114249107088,1.2159803708388996,0.8766447368421053,0.589437422835109,"[{""absolute_escape_q05"": -0.15019454048201913, ""relative_outward_q05"": -0.004245593334137659, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6232592290138068, ""triggered_pairwise_mean"": 0.7097608311851487, ""triggered_pairwise_q05"": 0.6415423071142398, ""all_cluster_clearance_q05"": -0.15019454048201913, ""center_norm_pre_normalization"": 0.8438177084237942}, {""absolute_escape_q05"": -0.15188228498214176, ""relative_outward_q05"": -0.0029972613175562185, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6353786367209862, ""triggered_pairwise_mean"": 0.6976935337020231, ""triggered_pairwise_q05"": 0.6299592804827989, ""all_cluster_clearance_q05"": -0.15188228498214176, ""center_norm_pre_normalization"": 0.836693075915777}, {""absolute_escape_q05"": -0.14154676802033941, ""relative_outward_q05"": -0.004319607416777993, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6357749691340436, ""triggered_pairwise_mean"": 0.7073362042813341, ""triggered_pairwise_q05"": 0.6369241081047968, ""all_cluster_clearance_q05"": -0.14154676802033941, ""center_norm_pre_normalization"": 0.8423910259246244}]",random
1028,30507,6770,arrow,arrow,OK,"(6770,)",-0.8189472919876873,13.162827244951195,False,False,-0.1645838344171034,-0.0285324772556473,0.0546875,0.6258309803149366,0.7119542009034575,0.6414852617109335,-0.1645838344171034,False,9.229191720855171,2.426623862782367,0.9424342105263158,0.5645774507873413,"[{""absolute_escape_q05"": -0.1600664720712676, ""relative_outward_q05"": -0.02307319458246232, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6258309803149366, ""triggered_pairwise_mean"": 0.7208885997431814, ""triggered_pairwise_q05"": 0.6507856326354299, ""all_cluster_clearance_q05"": -0.1600664720712676, ""center_norm_pre_normalization"": 0.8503347328902161}, {""absolute_escape_q05"": -0.16074494162478073, ""relative_outward_q05"": -0.02656995519324685, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6195379819749128, ""triggered_pairwise_mean"": 0.7119542009034575, ""triggered_pairwise_q05"": 0.6414852617109335, ""all_cluster_clearance_q05"": -0.16074494162478073, ""center_norm_pre_normalization"": 0.8451062412624203}, {""absolute_escape_q05"": -0.16458383441710348, ""relative_outward_q05"": -0.028532477255647344, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6251771206837797, ""triggered_pairwise_mean"": 0.7142286277480133, ""triggered_pairwise_q05"": 0.6415196605801612, ""all_cluster_clearance_q05"": -0.16458383441710348, ""center_norm_pre_normalization"": 0.8464403209600052}]",random
1029,31860,9927, slight,▁slight,OK,"(9927,)",-0.8279250997447253,13.621908686780884,False,False,-0.1672610554378066,-0.0350476124967777,0.0546875,0.6256164318101409,0.7100788363129253,0.6423715177126715,-0.1672610554378066,False,9.363052771890333,2.7523806248388856,0.9424342105263158,0.5640410795253522,"[{""absolute_escape_q05"": -0.16726105543780662, ""relative_outward_q05"": -0.02369516364726906, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6175739353782942, ""triggered_pairwise_mean"": 0.7150783149088938, ""triggered_pairwise_q05"": 0.6503601510834528, ""all_cluster_clearance_q05"": -0.16726105543780662, ""center_norm_pre_normalization"": 0.8469381712857121}, {""absolute_escape_q05"": -0.15781139313142883, ""relative_outward_q05"": -0.02779532570044923, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6223754977061856, ""triggered_pairwise_mean"": 0.7152025996686862, ""triggered_pairwise_q05"": 0.6459228501210517, ""all_cluster_clearance_q05"": -0.15781139313142883, ""center_norm_pre_normalization"": 0.8470109678904902}, {""absolute_escape_q05"": -0.15865787441034768, ""relative_outward_q05"": -0.035047612496777715, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6256164318101409, ""triggered_pairwise_mean"": 0.7100788363129253, ""triggered_pairwise_q05"": 0.6423715177126715, ""all_cluster_clearance_q05"": -0.15865787441034768, ""center_norm_pre_normalization"": 0.8440046480068966}]",random
